"","collection_no","collection_name","accepted_name","identified_rank","family","genus","formation","member","cells.1","Maas_out_1","DEM_1","LANDCVI_selected_1","MGVF_1","SLOPE_1","WC_Prec_1","WC_Temp_1","cells.2","MaasPrecip_1","MaasTemp_1"
"2042",14514,"Robber's Roost (UW V-79032)","Cimolodon nitidus","species","Cimolodontidae","Cimolodon","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2043",14514,"Robber's Roost (UW V-79032)","Meniscoessus robustus","species","Cimolomyidae","Meniscoessus","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2044",14514,"Robber's Roost (UW V-79032)","Alphadon marshi","species","Alphadontidae","Alphadon","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2045",14514,"Robber's Roost (UW V-79032)","Alphadontidae","family","Alphadontidae","","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2046",14514,"Robber's Roost (UW V-79032)","Pediomys elegans","species","Pediomyidae","Pediomys","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2047",14514,"Robber's Roost (UW V-79032)","Gypsonictops hypoconus","species","Gypsonictopidae","Gypsonictops","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2048",14514,"Robber's Roost (UW V-79032)","Protungulatum","genus","Arctocyonidae","Protungulatum","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2049",14514,"Robber's Roost (UW V-79032)","Habrosaurus dilatus","species","Sirenidae","Habrosaurus","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2050",14514,"Robber's Roost (UW V-79032)","Opisthotriton kayi","species","Batrachosauroididae","Opisthotriton","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2051",14514,"Robber's Roost (UW V-79032)","Scapherpeton tectum","species","Scapherpetontidae","Scapherpeton","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2052",14514,"Robber's Roost (UW V-79032)","Lisserpeton bairdi","species","Scapherpetontidae","Lisserpeton","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2053",14514,"Robber's Roost (UW V-79032)","Prodesmodon copei","species","Batrachosauroididae","Prodesmodon","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2054",14514,"Robber's Roost (UW V-79032)","Scotiophryne","genus","NO_FAMILY_SPECIFIED","Scotiophryne","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2055",14514,"Robber's Roost (UW V-79032)","Helopanoplia distincta","species","Plastomenidae","Helopanoplia","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2056",14514,"Robber's Roost (UW V-79032)","Adocus","genus","Adocidae","Adocus","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2057",14514,"Robber's Roost (UW V-79032)","Basilemys","genus","Nanhsiungchelyidae","Basilemys","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2058",14514,"Robber's Roost (UW V-79032)","Compsemys victa","species","NO_FAMILY_SPECIFIED","Compsemys","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2059",14514,"Robber's Roost (UW V-79032)","Eubaena","genus","Baenidae","Eubaena","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2060",14514,"Robber's Roost (UW V-79032)","Plastomenus","genus","Plastomenidae","Plastomenus","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2061",14514,"Robber's Roost (UW V-79032)","Baenidae","family","Baenidae","","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2062",14514,"Robber's Roost (UW V-79032)","Brachychampsa montana","species","Alligatoridae","Brachychampsa","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2063",14514,"Robber's Roost (UW V-79032)","Borealosuchus sternbergii","species","NO_FAMILY_SPECIFIED","Borealosuchus","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2064",14514,"Robber's Roost (UW V-79032)","Champsosaurus","genus","NO_FAMILY_SPECIFIED","Champsosaurus","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2065",14514,"Robber's Roost (UW V-79032)","Doratodon","genus","NO_FAMILY_SPECIFIED","Doratodon","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2066",14514,"Robber's Roost (UW V-79032)","Dromaeosauridae","family","Dromaeosauridae","","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2067",14514,"Robber's Roost (UW V-79032)","Chamops segnis","species","Chamopsiidae","Chamops","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2068",14514,"Robber's Roost (UW V-79032)","Meniscognathus","genus","Chamopsiidae","Meniscognathus","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2069",14514,"Robber's Roost (UW V-79032)","Dromaeosaurus","genus","Dromaeosauridae","Dromaeosaurus","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2070",14514,"Robber's Roost (UW V-79032)","Paronychodon","species","NO_FAMILY_SPECIFIED","Paronychodon","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2071",14514,"Robber's Roost (UW V-79032)","Theropoda","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2072",14514,"Robber's Roost (UW V-79032)","Coelurosauria","suborder","","","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2073",14514,"Robber's Roost (UW V-79032)","Nodosauridae","family","Nodosauridae","","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2074",14514,"Robber's Roost (UW V-79032)","Ankylosaurus magniventris","species","Ankylosauridae","Ankylosaurus","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2075",14514,"Robber's Roost (UW V-79032)","Ankylosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2076",14514,"Robber's Roost (UW V-79032)","Paraderma","genus","NO_FAMILY_SPECIFIED","Paraderma","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2077",14514,"Robber's Roost (UW V-79032)","Hadrosauridae","family","Hadrosauridae","","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2078",14514,"Robber's Roost (UW V-79032)","Leptochamops denticulatus","species","Chamopsiidae","Leptochamops","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2079",14514,"Robber's Roost (UW V-79032)","Contogenys","genus","Globauridae","Contogenys","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2080",14514,"Robber's Roost (UW V-79032)","Exostinus lancensis","species","Xenosauridae","Exostinus","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2081",14514,"Robber's Roost (UW V-79032)","Gerrhonotus","genus","Anguidae","Gerrhonotus","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2082",14514,"Robber's Roost (UW V-79032)","Odaxosaurus piger","species","Anguidae","Odaxosaurus","Lance","",2620,0.0700000002980232,2103.25463867188,9805.1748046875,21.2500019073486,0.0851456522941589,20.1995639801025,5.1093807220459,13069,1.17753443191759e-05,282.788848876953
"2083",14519,"Bushy Tailed Blowout","Piceoerpeton naylori","species","Scapherpetontidae","Piceoerpeton","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2084",14519,"Bushy Tailed Blowout","Coniophis precedens","species","NO_FAMILY_SPECIFIED","Coniophis","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2085",14519,"Bushy Tailed Blowout","Alethinophidia","species","","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2086",14519,"Bushy Tailed Blowout","Lonchisaurus trichurus","species","NO_FAMILY_SPECIFIED","Lonchisaurus","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2087",14519,"Bushy Tailed Blowout","Pariguana lancensis","species","NO_FAMILY_SPECIFIED","Pariguana","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2088",14519,"Bushy Tailed Blowout","Eopelobates","genus","Pelobatidae","Eopelobates","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2089",14519,"Bushy Tailed Blowout","Dromaeosaurinae","genus","Dromaeosauridae","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2090",14519,"Bushy Tailed Blowout","Champsosaurus","genus","NO_FAMILY_SPECIFIED","Champsosaurus","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2091",14519,"Bushy Tailed Blowout","Neornithes","species","","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2092",14519,"Bushy Tailed Blowout","Nortedelphys jasoni","species","Herpetotheriidae","Nortedelphys","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2093",14519,"Bushy Tailed Blowout","Plastomenidae","genus","Plastomenidae","NO_GENUS_SPECIFIED","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2094",14519,"Bushy Tailed Blowout","Chelydridae","genus","Chelydridae","NO_GENUS_SPECIFIED","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2095",14519,"Bushy Tailed Blowout","Emarginachelys","genus","NO_FAMILY_SPECIFIED","Emarginachelys","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2096",14519,"Bushy Tailed Blowout","Adocus","genus","Adocidae","Adocus","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2097",14519,"Bushy Tailed Blowout","Macrobaenidae","genus","Macrobaenidae","NO_GENUS_SPECIFIED","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2098",14519,"Bushy Tailed Blowout","Kinosternoidae","genus","Kinosternoidae","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2099",14519,"Bushy Tailed Blowout","Lamarqueavis petra","species","Cimolopterygidae","Lamarqueavis","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2100",14519,"Bushy Tailed Blowout","Presbyornithidae","species","Presbyornithidae","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2101",14519,"Bushy Tailed Blowout","Presbyornithidae","species","Presbyornithidae","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
"2102",14519,"Bushy Tailed Blowout","Presbyornithidae","species","Presbyornithidae","","Lance","",2458,0.800000011920929,1215.63452148438,9080.8046875,55.5000076293945,0.100209318101406,31.9166584014893,7.28026008605957,13075,1.42514609251521e-05,281.665710449219
