FID,POINTID,record_type,flags,lng,lat,lng_rot,lat_rot
1204,1205,Tyrannosauridae,Late Campanian,-111.46327200,50.74102800,-78.25436043,55.69049295
1206,1207,Tyrannosauridae,Late Campanian,-110.76667000,31.66666800,-83.27301657,36.88844013
1207,1208,Tyrannosauridae,Late Campanian,-110.84833500,31.69611400,-83.35231615,36.92938156
1208,1209,Tyrannosauridae,Late Campanian,-108.22699700,36.28570200,-79.54052544,41.05455497
1209,1210,Tyrannosauridae,Late Campanian,-107.63639100,36.02083200,-78.98682167,40.70483284
1210,1211,Tyrannosauridae,Late Campanian,-107.79805800,36.02444500,-79.15537339,40.73293803
1211,1212,Tyrannosauridae,Late Campanian,-112.81890100,51.54270200,-79.37963381,56.67733940
1212,1213,Tyrannosauridae,Late Campanian,-112.84230000,51.46989800,-79.43809050,56.61041080
1213,1214,Tyrannosauridae,Late Campanian,-112.70220200,51.44080000,-79.29757310,56.56061343
1214,1215,Tyrannosauridae,Late Campanian,-113.88710000,53.34489800,-79.70553604,58.58553634
1215,1216,Tyrannosauridae,Late Campanian,-109.65110800,47.39805600,-77.64962877,52.16113402
1216,1217,Tyrannosauridae,Late Campanian,-110.58329800,48.93330000,-78.05670432,53.79923888
1217,1218,Tyrannosauridae,Late Campanian,-109.90000200,46.20000100,-78.35604411,51.03337506
1218,1219,Tyrannosauridae,Late Campanian,-109.66333000,46.40000200,-78.03050095,51.19138758
1219,1220,Tyrannosauridae,Late Campanian,-109.50000000,49.09999800,-76.82128722,53.79148751
1220,1221,Tyrannosauridae,Late Campanian,-107.83333600,50.50000000,-74.44231357,54.88412615
1221,1222,Tyrannosauridae,Late Campanian,-108.94766200,47.77220900,-76.75297421,52.41467995
1222,1223,Tyrannosauridae,Late Campanian,-108.00109900,46.76002500,-76.12260317,51.28090721
1223,1224,Tyrannosauridae,Late Campanian,-108.00109900,46.76002500,-76.12260317,51.28090721
1224,1225,Tyrannosauridae,Late Campanian,-111.53196000,37.45160700,-82.73732418,42.69300107
1225,1226,Tyrannosauridae,Late Campanian,-111.73555800,37.49305700,-82.94306044,42.76362441
1226,1227,Tyrannosauridae,Late Campanian,-108.16694600,36.26944400,-79.48152728,41.02949822
1227,1228,Tyrannosauridae,Late Campanian,-108.07555400,36.34166700,-79.36759420,41.08659351
1228,1229,Tyrannosauridae,Late Campanian,-108.00833100,36.08610900,-79.36060704,40.82539694
1229,1230,Tyrannosauridae,Late Campanian,-108.08416700,36.34388700,-79.37608067,41.09007886
1230,1231,Tyrannosauridae,Late Campanian,-108.79794300,44.11268600,-77.89513888,48.82598157
1231,1232,Tyrannosauridae,Late Campanian,-107.27809900,42.85440100,-76.69014868,47.35916928
1232,1233,Tyrannosauridae,Late Campanian,-107.27809900,42.85440100,-76.69014868,47.35916928
1233,1234,Tyrannosauridae,Late Campanian,-107.09999800,43.20000100,-76.39157834,47.66856392
1234,1235,Tyrannosauridae,Late Campanian,-109.44039900,39.13639800,-80.08083674,44.03600660
1235,1236,Tyrannosauridae,Late Campanian,-110.68199900,49.08369800,-78.10278396,53.96071126
1236,1237,Tyrannosauridae,Late Campanian,-110.68440200,49.07545900,-78.10871259,53.95308304
1237,1238,Tyrannosauridae,Late Campanian,-110.68364000,49.07759500,-78.10702538,53.95503905
1238,1239,Tyrannosauridae,Late Campanian,-110.70076800,49.07629000,-78.12607347,53.95643955
1239,1240,Tyrannosauridae,Late Campanian,-110.71584300,49.07407800,-78.14326912,53.95663893
1240,1241,Tyrannosauridae,Late Campanian,-110.73234600,49.18700800,-78.11537029,54.06889331
1241,1242,Tyrannosauridae,Late Campanian,-110.73439000,49.19385100,-78.11480158,54.07585749
1242,1243,Tyrannosauridae,Late Campanian,-110.65902700,49.07257500,-78.08244239,53.94632841
1243,1244,Tyrannosauridae,Late Campanian,-111.51190200,50.74240100,-78.30668828,55.69938928
1244,1245,Tyrannosauridae,Late Campanian,-101.15638700,27.81194300,-74.19195054,31.63646899
1245,1246,Tyrannosauridae,Late Campanian,-151.00000000,70.00000000,-115.80607020,79.43581655
1246,1247,Tyrannosauridae,Late Campanian,-108.48130000,31.88699900,-80.83495001,36.76738636
1247,1248,Tyrannosauridae,Late Campanian,-110.91666400,45.98333400,-79.52513925,50.97949904
1248,1249,Tyrannosauridae,Late Campanian,-112.22269400,47.80628600,-80.27169854,52.95633808
1249,1250,Tyrannosauridae,Late Campanian,-105.20054600,38.37305500,-75.82933943,42.64791469
1250,1251,Tyrannosauridae,Late Campanian,-107.03694200,38.83250000,-77.62875126,43.37228153
