"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"461",-1.47791082839789,3.31679244691054,NA,NA,0.529503271419019,0.218657071364156,NA,NA,1.01273599703275,-3.14097504005058,-3.28681167899498,7,-132.172982418163,278.345964836326,5.92738834423557,0.00390955172005656
"262",-1.27532314985249,2.16676538185119,"+",NA,0.380444031320317,NA,NA,NA,NA,NA,-1.25062184022363,6,-133.183646709134,278.367293418269,5.94871692617807,0.00386808064577956
"54",-0.484644449181536,1.94375374395364,"+",NA,0.366611321698156,NA,0.20950926737121,-0.14704731856883,NA,NA,NA,7,-132.192361073429,278.384722146859,5.96614565476796,0.00383451922751052
"62",-0.980596195230215,2.05009572089041,"+",NA,0.470516105179321,0.473107694361331,0.2038017202513,-0.062455512370488,NA,NA,NA,8,-131.1957734373,278.3915468746,5.97297038250952,0.00382145675227124
"94",-1.30833964286207,2.03320658020925,"+",NA,0.492955106569315,0.592136504598924,0.167196802661542,NA,0.456577235539527,NA,NA,8,-131.198833549601,278.397667099202,5.97909060711123,0.00380978053982869
"293",-1.2384723692928,2.10131567418185,NA,NA,0.473957694889868,NA,NA,-0.044240308686332,NA,NA,-0.93481042781397,5,-134.224140087501,278.448280175002,6.02970368291125,0.00371457788970296
"263",-1.49884021734763,2.00969944653299,NA,0.137020572730654,0.458985412094382,NA,NA,NA,NA,NA,-0.842913516992233,5,-134.227593060036,278.455186120071,6.0366096279804,0.00370177367329814
"294",-0.719441451497672,2.27260818400844,"+",NA,0.361336841573934,NA,NA,-0.110912191210273,NA,NA,-1.17838163094784,7,-132.241257117405,278.48251423481,6.06393774271874,0.00365153642938239
"264",-1.3725090810058,2.2243223607277,"+",0.318564512461841,0.331883454358502,NA,NA,NA,NA,NA,-1.16520050361195,7,-132.291771321324,278.583542642648,6.16496615055684,0.00347166329435082
"141",-1.49994290739989,1.95909883841199,NA,NA,0.507620545109081,0.192422640700874,NA,NA,NA,-0.582830213258166,NA,5,-134.302785522193,278.605571044385,6.18699455229455,0.00343363550477111
"158",-1.33006280657312,2.10366929501598,"+",NA,0.501236459233081,0.597836252583993,0.163738910531819,NA,NA,0.34943712505247,NA,8,-131.312355905389,278.624711810778,6.20613531868707,0.00340093104396772
"429",-1.38826762380102,3.2285809572633,NA,NA,0.52083423745267,0.183868976060128,NA,-0.0164886228523363,NA,-2.85074948478123,-3.34891702253252,7,-132.315827005996,278.631654011992,6.2130775199015,0.0033891465345969
"440",-0.724436720645465,3.23743893854627,"+",0.363726594217077,0.323802104062156,NA,0.310480526051159,-0.104137534533847,NA,-2.92233214133335,-3.58781694660477,10,-129.316612304078,278.633224608156,6.21464811606472,0.00338648608908309
"288",-1.30706507920852,2.23370896984029,"+",0.155658048850261,0.44557246126743,0.52046959035579,0.199237967655956,NA,NA,NA,-1.327699278927,9,-130.32086125048,278.64172250096,6.22314600886926,0.00337212761698948
"40",-0.932413773214615,2.16662891543422,"+",0.250056798699008,0.326502965524384,NA,NA,-0.0897526510640358,NA,NA,NA,7,-132.321086737645,278.642173475291,6.22359698319974,0.00337136733121287
"4",-1.15550035898548,1.6875933354513,"+",0.423741925207457,NA,NA,NA,NA,NA,NA,NA,5,-134.329594072504,278.659188145008,6.24061165291687,0.00334280763608981
"165",-1.13129099056037,1.96088642023185,NA,NA,0.444642840985695,NA,NA,-0.060914235307399,NA,-0.607111855264447,NA,5,-134.339912530615,278.67982506123,6.26124856913907,0.00330849236035436
"438",-0.437471779614857,2.74936822528596,"+",NA,0.383383832331153,NA,0.29064125065841,-0.143179422015278,NA,-2.20560191459701,-2.88200267206213,9,-130.345931461764,278.691862923529,6.2732864314379,0.00328863858182978
"485",-1.0994736565826,3.53937493676076,NA,NA,0.465970727688928,NA,NA,-0.0652242336061317,1.09787984792524,-3.35976798970299,-3.44768654420859,7,-132.348208134964,278.696416269927,6.2778397778365,0.00328115994294698
"23",-1.44630246875162,1.61263991629835,NA,0.189864376187914,0.417841991127075,NA,0.0773110186970809,NA,NA,NA,NA,5,-134.354001568314,278.708003136628,6.28942664453706,0.00326220571953567
"318",-0.972765726976357,2.2187146908339,"+",NA,0.458483384719832,0.49418236128431,0.230370856250371,-0.0546493560433831,NA,NA,-1.34285172467538,9,-130.357966868926,278.715933737851,6.29735724576051,0.00324929570615839
"15",-1.49127233089623,1.80211953129361,NA,0.122116889431164,0.459019420050387,0.096532464575172,NA,NA,NA,NA,NA,5,-134.364653813901,278.729307627801,6.31073113571063,0.00322764032941367
"277",-1.47561831526411,1.99707786930789,NA,NA,0.497273522147804,NA,0.0751941916923934,NA,NA,NA,-1.03280410546139,5,-134.385667929097,278.771335858194,6.35275936610276,0.0031605220096684
"39",-1.32883644470393,1.76307778709248,NA,0.133309119731517,0.423790493262624,NA,NA,-0.0256012963554686,NA,NA,NA,5,-134.388984748025,278.777969496049,6.35939300395842,0.00315005649614609
"80",-1.39486254231759,2.19907208509221,"+",0.174868575971198,0.432203303868996,0.466156450076329,NA,NA,0.549763697404467,NA,NA,8,-131.402048187816,278.804096375633,6.38551988354192,0.00310917354018476
