"","p(Int)","psi(Int)","p(LAND)","p(MGVF)","p(OUTa)","p(RAIN)","p(SEDf)","p(TEMP)","psi(PDEM)","psi(Ppre)","psi(Ptem)","df","logLik","AIC","delta","weight"
"108",0.880307501169433,8.56660967559504,"+",-0.253666270473129,NA,0.481716744285321,NA,-0.153648193779616,-0.486847458227976,NA,NA,8,-151.969794606294,319.939589212588,6.35773743140487,0.00109087360532017
"172",0.880612866881767,8.70900225441574,"+",-0.253648713928153,NA,0.48155609274696,NA,-0.153697137824978,NA,0.0734071380382049,NA,8,-151.969910820761,319.939821641521,6.3579698603375,0.00109074683739258
"366",0.141599971974112,65.0781007834451,"+",NA,0.0845459020951461,0.602481112906165,NA,-0.0512379206442255,-25.1535867896197,NA,-42.3635185216575,9,-150.97272061564,319.945441231281,6.36358945009744,0.00108768636417805
"38",1.3395370892176,8.67803221753011,"+",NA,-0.034729648265652,NA,NA,-0.245428446301084,NA,NA,NA,6,-153.976225826641,319.952451653281,6.37059987209784,0.00108388046810072
"103",1.01374673783659,3.13159181939469,NA,-0.14262934180592,0.0513933360740671,NA,NA,-0.195758297040123,-0.835273680674276,NA,NA,6,-153.98458214227,319.96916428454,6.38731250335638,0.00107486095822501
"217",-0.223051366303845,4.2113055392212,NA,NA,NA,0.402569847641773,0.120659940686688,NA,-1.29745490459276,-1.87995519748721,NA,6,-153.985178886411,319.970357772822,6.388505991638,0.00107421973258886
"290",1.27647407765094,8.33288134567459,"+",NA,NA,NA,NA,-0.23923630532469,NA,NA,-0.685248070332692,6,-153.995626423877,319.991252847754,6.40940106657001,0.00106305520415195
"355",0.989258534703694,2.98624267153682,NA,-0.0976286229656466,NA,NA,NA,-0.188208936974063,-0.912140617950381,NA,-0.170021119133085,6,-154.022748258984,320.045496517969,6.46364473678511,0.00103461067374046
"425",0.512900560261539,3.44767992368645,NA,NA,NA,0.142373961084796,NA,-0.116112452567686,NA,-0.886788350217898,-0.0541433568814975,6,-154.057080332157,320.114160664315,6.53230888313141,0.000999693169222982
"345",-0.203704670854262,3.18664884352247,NA,NA,NA,0.456543206471707,0.13299550068267,NA,-1.34339594782094,NA,-0.883253442864569,6,-154.062836756897,320.125673513793,6.54382173260967,0.000993955042125592
"419",1.02253312690902,3.60014898147561,NA,-0.133688534967422,NA,NA,NA,-0.19615009194678,NA,-0.981292266107,-0.0563280813018642,6,-154.062859712953,320.125719425906,6.54386764472281,0.000993932225099313
"160",-0.191680550081257,7.95092323188938,"+",-0.165814673767947,0.222156921970189,0.748422963158922,0.220645626035759,NA,NA,-0.155665820277424,NA,9,-151.074522156335,320.14904431267,6.56719253148646,0.000982407878439989
"288",-0.191207044837312,7.40143513697361,"+",-0.165793595530722,0.22182144360704,0.748589069537925,0.221253445105525,NA,NA,NA,-1.27161834649986,9,-151.075345042175,320.150690084349,6.56883830316553,0.000981599801431331
"272",-0.169099858230142,14.1230949014814,"+",-0.208390719434223,0.19965623948876,0.731652496325031,NA,NA,NA,NA,0.511375685528163,8,-152.075402823133,320.150805646266,6.56895386508199,0.000981543085292779
"144",-0.169104617690643,13.7068761610517,"+",-0.208388924802375,0.199657280438513,0.731654286175549,NA,NA,NA,0.644955170999114,NA,8,-152.075403208732,320.150806417464,6.56895463628052,0.00098154270681056
"80",-0.169103866155555,13.2666513475659,"+",-0.208389460453697,0.199657043710181,0.731654315460745,NA,NA,0.378275853437848,NA,NA,8,-152.075421698759,320.150843397518,6.56899161633442,0.000981524558227247
"96",-0.191700404427846,7.5178253898218,"+",-0.165354240185269,0.22186236169874,0.748208547578873,0.220773941982827,NA,-0.638676146527465,NA,NA,9,-151.075853583402,320.151707166804,6.56985538562054,0.000981100744369695
"357",0.797839835180774,2.93020186975829,NA,NA,0.0154601672257521,NA,NA,-0.158122400178181,-0.940906251143742,NA,-0.19134327419571,6,-154.082750733934,320.165501467867,6.5836496866836,0.000974357227108802
"223",-0.339406781302888,7.27286011870687,NA,-0.24447863028795,0.343699691956969,0.622700098410883,0.192042562024629,NA,-1.63965904605145,-2.88701965135362,NA,8,-152.105838469344,320.211676938688,6.62982515750446,0.000952119225611179
"299",0.744281896366305,3.16574308118125,NA,-0.156332015480739,NA,0.185782933034109,NA,-0.153515774790431,NA,NA,-0.104584380765396,6,-154.106965119428,320.213930238856,6.6320784576726,0.000951047124460426
"123",1.04319672156345,3.45575547720018,NA,-0.208342458243969,NA,0.123406884879838,0.201331896769273,-0.200661021714743,-0.824709100639379,NA,NA,7,-153.116957047608,320.233914095217,6.652062314033,0.000941591647787102
"187",1.10237408277807,4.09014432289202,NA,-0.228890772047573,NA,0.100963369535484,0.20840068562483,-0.211360785304354,NA,-0.992414413981668,NA,7,-153.120685944413,320.241371888826,6.65952010764215,0.000938087087832475
"415",-0.34736623283893,7.96407411882663,NA,-0.242579492951497,0.347935340295367,0.630735681331176,0.1908457816545,NA,NA,-0.471609613625844,-0.835100503513031,8,-152.124268337837,320.248536675675,6.66668489449137,0.000934732503126011
"67",-0.185967568477782,2.70888352094573,NA,0.335006013577541,NA,NA,NA,NA,-0.923986696323167,NA,NA,4,-156.159321800005,320.318643600011,6.73679181882699,0.000902534515028936
"421",0.744228938662994,3.5181617174948,NA,NA,0.0348543866896084,NA,NA,-0.153549720048644,NA,-0.950362762767831,-0.0421944148197618,6,-154.164234120491,320.328468240982,6.74661645979825,0.000898111847914477
"435",1.26250753384426,3.9385838852447,NA,-0.216862445000843,NA,NA,0.21772004557036,-0.235636017114235,NA,-1.05352652630318,-0.102092861094188,7,-153.169463074467,320.338926148934,6.75707436775025,0.000893427919092859
"128",1.12011106553593,9.33010759221895,"+",-0.275222406123077,0.101319826429011,0.425491558968806,0.301528621312656,-0.207094012608503,-0.546030936294206,NA,NA,10,-150.172581117878,320.345162235756,6.7633104545726,0.000890646510586053
"320",1.12011438495785,9.26246111659435,"+",-0.275336043722498,0.101385866800545,0.425552064215012,0.30155199851966,-0.207097643057856,NA,NA,-0.852974755110111,10,-150.172602288351,320.345204576702,6.76335279551796,0.000890627655378023
"192",1.12017215863779,9.4332204260167,"+",-0.275403891398694,0.10141308255716,0.425566564781585,0.301561021729551,-0.207113143925271,NA,0.0049274560310338,NA,10,-150.172629123616,320.345258247232,6.76340646604871,0.000890603755469223
